Player,Age,Pos,Squad,Nation,std_MP,std_Min,pass_Cmp%,pass_PrgDist,pass_KP,pass_1/3,pass_PPA,pass_PrgP,passt_TB,passt_Sw,passt_Crs,gca_PassLive,gca_PassDead,poss_Carries,poss_PrgDist,poss_PrgC,poss_1/3,poss_CPA,gca_TO,gca_Sh,gca_Fld,def_Tkl,def_TklW,def_Int,def_Tkl+Int,def_Blocks,def_Pass,def_Def 3rd,def_Mid 3rd,def_Att 3rd,misc_TklW,misc_Recov,misc_Won,misc_Lost,misc_Fls,misc_Fld,poss_Mis,poss_Dis,def_Lost,std_Gls,std_Ast,std_xG,std_xAG,std_PrgR,shoot_Sh,std_CrdY,std_CrdR,std_90s,pt_Min%,pt_Mn/MP,Cluster
Kristian Nökkvi Hlynsson,20.0,MF,Sparta R'dam,is ISL,14.0,1211.0,-1.607391003717204,-0.8418641574404632,-0.014926625251756132,-1.0139936667267393,-0.655654235760319,-0.789190474883764,-0.086910896822962,0.05997301821134207,0.6208141545898473,-0.43925110530338757,1.7470952505412523,-0.9593639645356709,-0.7015711534522642,-0.46724833789868636,0.020778204376649324,-0.26016737643666643,-1.0160848173050159,-0.0761295049331837,-0.06627508227090066,-0.8894825211165995,-0.8380726532769428,-0.8329842830957116,-0.9214838379899519,-1.1178143425417169,-1.0784993315680071,-0.7537460978854893,-0.6973468481236932,-1.537811713073114,-0.8380726532769428,-0.9345558938158051,-0.45028481176067175,-0.7067715454559086,-1.0023026557748567,-0.491509874568118,-0.3796725487487116,-0.8110874623125913,-0.7649080023978747,-0.30501980707720605,0.47037083674033336,0.042912680655716205,-0.15543285148085906,-0.05234219363991036,-0.03401980529169769,-1.5916797556180844,-0.4417261042993861,-0.8435293791373388,-0.8491834801824137,1.2589198186988768,1
Leo Sauer,18.0,MF,NAC Breda,sk SVK,31.0,2482.0,-2.1515164557527333,-0.5663435181560026,0.5539436482318361,-0.9271811629359235,0.4631985148157478,-0.430876624205961,-0.32350167150769193,-0.6746964548775974,2.217951424090224,0.6236281124677729,0.4434251904927036,0.7527251222415,2.4587479712414795,3.807612577598092,3.25484460323631,4.186879639399376,1.3387604011789063,1.4781812207859846,3.7224504542155827,0.049138079350074464,-0.0533804237756014,-1.3972639587411937,-0.41043454568260845,0.1628470534997826,0.7260141841774873,0.11938767980692147,-0.1847969147527786,0.6151246852292456,-0.0533804237756014,0.4680730880540871,0.7986183453868517,1.136162683936882,0.003420828176706111,2.0668620366454187,2.6554137472908383,2.203373325763347,-0.39010308122291615,0.8446702349830322,0.018445915166287602,0.9540919332454226,0.4792512920659821,2.5702771929492814,1.8290648256830442,-0.5586690532964138,-0.4417261042993861,1.1347274030961552,1.129520091435483,0.7515056027015622,0
Levi Smans,20.0,MF,Heerenveen,nl NED,33.0,2298.0,-1.646257107434028,0.19068223835415807,3.073226287944887,-0.030118623764160708,1.8218054262295433,0.6716275317257409,2.042406075339607,1.0395323156632614,3.035091422439254,1.7396512911274913,2.8334869672483762,0.4246097690016491,0.8542568714189629,1.7934954154890328,0.7394596263454628,1.716297963934908,1.6751668609623236,0.8564569304983172,2.0987109385785185,-0.7262441558180476,-0.5765085767764957,-0.5508444452729706,-0.711051776451634,-0.03417777666044811,0.08154507141123932,-0.6664327201162482,-1.1244717925994554,0.9226870278438684,-0.5765085767764957,0.26027620185114014,-0.03398375937816394,-0.09246013565831175,0.087231118506003,0.3906873361951705,2.599208445512328,2.6793408186174426,-0.015298160047957565,-0.07508179866515839,0.018445915166287602,0.4985023069505695,2.0024932365784003,1.741066651601228,0.8484939672752854,-0.5586690532964138,-0.4417261042993861,0.8400934142528685,0.843442466623257,0.02662815127682713,0
Luciano Valente,20.0,MF,Groningen,nl NED,32.0,2587.0,-0.03331380318585005,0.9726360527043414,1.6104170132727929,1.5325064444705228,2.4611498551301527,1.4158178369796397,1.8058153006548774,-0.4298066305146176,0.7693850633805801,1.6333633693503753,-0.4256881828729955,1.7833438599820575,1.756609318372874,1.3824510966912658,3.25484460323631,1.1233583618234357,1.6751668609623236,0.8564569304983172,0.47497142294145417,-0.8894825211165995,-0.772681634151831,-0.8329842830957116,-0.9214838379899519,0.6554091289003593,1.1126956518372362,-1.0156862311932124,-0.868196825913998,0.0,-0.772681634151831,1.559006740619559,-0.7104729694997391,-0.5531936930065094,-0.49944091379907524,0.47890705727149935,1.8685395223916956,2.044717494811982,-0.5150380549479023,-0.30501980707720605,2.278070523036516,0.1480487482622209,2.5102405514158734,2.146029939236324,1.0936366818772252,0.4743416490252569,2.263846284534354,1.2890594924902572,1.2916307454957447,0.8239933478440357,0
Malik Tillman,22.0,MF,PSV Eindhoven,us USA,26.0,1915.0,0.2581819746903268,0.06341794306562151,1.6104170132727929,-0.2616186338730027,1.3422971045540861,0.9748161746069589,3.225359948763257,0.05997301821134207,0.3979577914037483,1.8990831737931655,-0.4256881828729955,0.584460838528756,1.1392834532765157,1.1769289372923821,0.7993497448428639,1.321004895860593,1.3387604011789063,0.5455947853544836,-0.06627508227090066,0.7837107231935585,0.9928758822261872,1.1419945816634756,0.9423429927780067,1.2464836193810513,1.6282709420502346,0.2940144353454036,0.9257279408842031,1.537811713073114,0.9928758822261872,1.636930572945664,0.27824202990871694,-1.013927250354707,0.6739031508110812,1.1846648258821302,0.9692546939355328,1.3307662555308386,-0.7649080023978747,1.9943602770432702,0.018445915166287602,1.374636203671441,2.700645794479926,1.5289430247447493,1.4368364823199407,-0.5586690532964138,-0.4417261042993861,0.2508254365662961,0.24744741493111963,0.31657913184672115,0
Marcus Linday,21.0,MF,Heerenveen,se SWE,15.0,1264.0,0.6857091155753867,-0.39053511023163257,-0.9901328083664855,-0.030118623764160708,-0.5757361821477428,-0.017437565731572787,-0.7966832208771517,-0.9195862792405773,-0.8277522061197964,-0.6518269488576196,-0.6429665262144203,-0.3409927218913364,-0.2149404039393692,-0.2206217466200261,-0.2786723881103563,-0.45781391047382386,-1.0160848173050159,-0.3869916500770173,-0.6075215874832555,-0.23652905992239154,-0.0533804237756014,-0.3627512200578099,-0.2901876533749982,-0.6252522671411402,-0.30513639624850947,0.03207430203768039,-0.09937192585762616,-1.537811713073114,-0.0533804237756014,0.0784539264235615,-0.5023224433084853,-0.3996158405571102,-0.41563062346977836,-0.31507043241546034,-0.4920831523057319,-0.8904153777882738,-0.26516810749792996,-0.30501980707720605,0.018445915166287602,-0.5528583691144764,-0.6631801663183319,-0.3223177187299742,-1.0145906636994566,-0.5586690532964138,-0.4417261042993861,-0.7733784294127468,-0.7681281531522832,1.0414565832714562,1
Mathias Kjølø,23.0,MF,Twente,no NOR,22.0,865.0,0.41364638955762056,-0.3065669154020827,-1.1526671722189403,0.05669388002665504,-0.8954083965980476,-0.6789400592905939,-0.5600924461924218,0.7946424913002816,-0.8277522061197964,-1.0769786359660838,-0.6429665262144203,-0.8499921801223872,-1.100608368052838,-0.9605015204560069,-0.7577933360895652,-0.75428371152956,-1.0160848173050159,-1.0087159403646846,-1.1487680926956103,-1.0527208864151516,-0.772681634151831,-0.7389376704881313,-1.0116690072206596,-1.5118640028621784,-1.722968444334255,-0.8410594756547304,-1.1244717925994554,-0.9226870278438684,-0.772681634151831,-0.8566320614897,-0.6063977064041122,-0.24603798810771096,-1.1699232364334504,-1.2854873642550777,-1.447573282540405,-1.2870549551666868,-1.2646478972978195,-0.7648958239013013,-0.43347900640775816,-0.903311927802825,-0.9170538237370682,-0.8237008367543786,-1.0636192066198447,-1.5916797556180844,-0.4417261042993861,-1.3907067869891563,-1.3879630069121063,-2.2204919481398515,1
Max Balard,23.0,MF,NAC Breda,au AUS,33.0,2937.0,0.8800396341595046,1.4121570725152666,-0.7463312625878031,1.0405689229892336,-0.49581812853516666,1.3606926291830546,0.14967987786176792,0.5497526669373017,-0.8648949333174796,-0.22667526174915545,-0.4256881828729955,0.668592980385128,0.5386420710205996,-0.015099587221142538,0.020778204376649324,-0.6554604445109813,-1.0160848173050159,-1.0087159403646846,0.47497142294145417,1.2326162277645765,0.7967028248508518,2.7407869959923414,1.7840712389312783,2.231607770182205,1.499377119496985,1.60371510188402,1.1820029075696603,-0.6151246852292456,0.7967028248508518,1.6629051837210322,-0.08602139092597742,0.7522180528133839,0.3386619894938937,0.5671267783478282,-0.4358778505272218,-0.4937758004098609,0.8592466560269457,-0.5349578154892537,-0.43347900640775816,-0.8682665719339903,-0.47277492325427956,-0.8815527349879637,-1.1126477495402325,1.5073523513469276,-0.4417261042993861,1.8362369003420749,1.8399461930525114,1.4038953089838238,2
Mohammed Ihattaren,22.0,MF,RKC Waalwijk,nl NED,24.0,1542.0,-1.6268240555756173,0.3638666401901047,1.4478826494203378,0.02775637876304979,1.9816415334546957,0.5338145122342781,-0.32350167150769193,2.263981437478161,3.5922323304045016,1.314499604019027,1.5298169071998275,0.4288163760944677,1.012759458403163,1.7523909836092562,1.0389102188324684,2.704530634120695,2.3479797805291587,-0.3869916500770173,-0.6075215874832555,-0.8078633384673235,-0.772681634151831,-0.927030895703292,-0.8914221149130493,-1.0193019274616015,-0.9496055090147575,-0.6664327201162482,-0.9536218148091505,-0.3075623426146228,-0.772681634151831,-0.3111652352069641,-0.9186234956909931,-1.0907161765794067,-1.7565952687385287,-0.5797295956444468,0.12617516725788006,0.6961429317253779,-1.5145178447477918,0.15485620974688924,0.922295758314379,0.42841159521289973,1.812087993514348,1.0661278388760684,1.191693767718001,-1.075174404457249,-0.4417261042993861,-0.3384425411202764,-0.3342437555204069,-0.40829831957801394,0
Nick Fichtinger,20.0,MF,Zwolle,nl NED,22.0,853.0,-0.6746045145134385,-0.8084080798130644,-0.8275984445140306,-1.0718686692539496,-0.8154903429854714,-1.2301921372564448,-0.7966832208771517,-0.9195862792405773,-0.7906094789221132,-1.289554479520316,-0.6429665262144203,-1.422090744745717,-1.2146190007958593,-1.0427103842155603,-1.057243928576571,-0.75428371152956,-0.6796783575215984,-0.697853795220851,-1.1487680926956103,0.37561480994717844,0.9274848631010754,-0.8329842830957116,0.010429577394027396,-0.03417777666044811,-0.5629240413550087,0.3813278131146447,0.0714780519326787,1.2302493704584911,0.9274848631010754,-1.2202766123448572,-0.34620954866504483,-0.015671209433612148,-0.667061494457669,-1.6383662485603931,-1.2789573772048746,-1.1283991242153217,0.9841816297519319,-0.7648958239013013,-0.8854039279818039,-0.903311927802825,-0.9170538237370682,-0.9972565314551339,-1.0145906636994566,0.4743416490252569,-0.4417261042993861,-1.4047369769340745,-1.4070348485662547,-2.2204919481398515,1
Oscar Fraulo,20.0,MF,Utrecht,dk DEN,27.0,1711.0,-0.3831087366372617,-0.44235923047799536,0.31014210245315366,-0.7824936566178972,-0.41590007492259046,-0.4860018320025461,-0.32350167150769193,-0.6746964548775974,-0.2706112981545488,0.09218850358219267,0.008868503809854083,-0.47981075595435024,-0.4165445715947114,-0.2206217466200261,-0.21878226961295516,-0.3589906434552451,-0.343271897738181,-0.0761295049331837,-0.06627508227090066,-0.35895783389630553,-0.4457265385262721,0.38962168080283277,-0.1398790379904854,-0.4282274369809095,-0.30513639624850947,-0.404492586808525,-0.35564689254308346,0.0,-0.4457265385262721,0.05247931564819312,0.27824202990871694,0.3682734216898859,1.1767648927868626,0.3024676151188416,-0.04244073807765048,0.061519607919917216,0.8592466560269457,-0.07508179866515839,0.47037083674033336,-0.23745016629496263,0.7331249494847184,0.2369172975280152,-0.5243052344955772,-0.04216370213557844,-0.4417261042993861,-0.07186893216682709,-0.07200593277586632,-0.4807860647204874,1
Paxten Aaronson,20.0,MF,Utrecht,us USA,33.0,2689.0,-0.11104601061949555,0.14607413485095969,1.1228139217154283,-0.001181122500555459,0.942706836491205,0.9748161746069589,-0.086910896822962,-0.4298066305146176,0.8808132449736296,1.0487797995762371,0.22614684715127886,0.6012872669000304,0.473294513228868,0.8069890503743917,0.4400090338584572,0.4315954926933846,-0.006865437954763554,2.4107676562174856,1.0162179281538088,3.0282382460486486,2.823824417729317,1.8003208699165378,2.806169823545966,1.443508449541282,1.6282709420502346,2.564162257345672,2.890502685472709,3.3831857687608506,2.823824417729317,1.4810829082934538,-0.1380590224737909,0.6754291265886844,1.679626634762644,0.8317859415768147,-0.15485134163467085,1.5687500019578864,2.7332712619017387,1.0746082433950797,0.922295758314379,0.8840012215077528,0.6061881207753501,0.314053161839462,1.4858650252403287,2.540363053668598,-0.4417261042993861,1.4574217718292777,1.4537413995560065,0.8239933478440357,2
Quinten Timber,23.0,MF,Feyenoord,nl NED,18.0,1391.0,0.5496777525665036,-0.5453514694486151,0.14760773860069876,-0.34843113766381845,-0.09622786047228561,-0.34818881251108336,1.0960429766006876,-0.9195862792405773,-0.7534667517244301,0.03904454269363465,-0.6429665262144203,-0.45036450630462005,-0.18435218539855866,-0.30283061037957953,0.2603386783662538,-0.16134410941808772,0.6659474816120713,-0.3869916500770173,-0.06627508227090066,-0.15490987727311553,0.012010595349510385,-0.7389376704881313,-0.3503110995288033,-0.6252522671411402,-0.1762425736952599,-0.5791193423470071,0.15690304082783113,0.3075623426146228,0.012010595349510385,-0.8826066722650683,-0.6063977064041122,-1.4746608077029046,0.1710414088352999,0.3906873361951705,-0.2672619451916912,-0.09713622303144796,-1.1397129235728332,0.6147322265709846,-0.8854039279818039,0.18309410413105562,-0.21890126583554306,-0.11019409187349548,0.30917999515101796,0.9908470001860922,-0.4417261042993861,-0.5629255802389709,-0.5678738157837248,0.5340423672741417,1
Ringo Meerveld,23.0,MF,Willem II,nl NED,33.0,2900.0,1.2687006713277404,0.663659335792482,0.8790123759367459,1.3878189381524966,1.5021332117792385,1.2228796096915917,0.38627065254649784,1.774201788752201,0.2865296098106988,1.367643564907585,-0.4256881828729955,1.6319060046405878,2.161208027253595,1.5879732560901492,1.6977015223038807,0.4315954926933846,3.0207927000959938,-0.0761295049331837,2.0987109385785185,-0.7262441558180476,-0.772681634151831,-0.45679783266539026,-0.6809900533747315,0.26135946857989795,0.7260141841774873,-0.4918059645777661,-0.7827718370188457,-0.9226870278438684,-0.772681634151831,0.9875653035614546,-0.7625106010475526,-1.1675051028041064,-1.0023026557748567,2.7726198052560496,0.744433486821492,1.7274058329092516,-0.14023313377294375,0.15485620974688924,0.018445915166287602,-0.13231409868845811,0.22537763464724547,0.5261767886959408,0.11306582346946616,-0.5586690532964138,-0.4417261042993861,1.7801161405624013,1.782730668090066,1.3314075638413503,0
Roberto González,23.0,MF,NEC Nijmegen,es ESP,17.0,985.0,-2.112650352035912,-1.4020894573188663,-1.1526671722189403,-1.3612436818900022,-0.8954083965980476,-1.6160685918325406,-0.5600924461924218,-0.9195862792405773,0.5093859729967979,-1.342698440408874,0.008868503809854083,-1.2622396752186102,-1.1228543451734276,-0.42614390601890967,-0.7577933360895652,-0.45781391047382386,0.32954102182865386,2.4107676562174856,0.47497142294145417,-1.1343400690644276,-0.9688546915271664,-1.3972639587411937,-1.2822245149127827,-1.2163267576218322,-0.9496055090147575,-0.9283728534239715,-1.3807467592849128,-0.3075623426146228,-0.9688546915271664,-1.2982004446709623,-0.6584353379519257,-0.9371383241300074,-0.7508717847869659,0.3024676151188416,-0.9417255665338133,-0.7317595468369087,-1.014777949847847,-0.30501980707720605,-0.43347900640775816,0.07795803652455109,-0.853585409382384,-0.41873754911928274,-0.1320768911324736,-1.075174404457249,-0.4417261042993861,-1.208314317705217,-1.2020125507841593,-0.8432247904328549,1
Ryan Fosso,22.0,MF,Fortuna Sittard,ch SUI,30.0,2551.0,1.2687006713277404,0.8243797087084174,-0.09619380717798358,0.6065064040351548,-0.17614591408486183,0.1479380576581825,0.6228614272312277,2.9986509105671004,-0.530610388538331,0.03904454269363465,-0.6429665262144203,0.9672620839752487,0.15211821855035731,-0.5905616335380165,-0.15889215111555405,-0.45781391047382386,1.3387604011789063,0.23473264021064993,0.47497142294145417,-0.11410028594847754,-0.24955348115093676,2.2705539329544395,0.6417257620089811,0.35987188366001327,-0.04734875114201028,-0.3171792090392839,0.15690304082783113,-0.3075623426146228,-0.24955348115093676,1.0395145251121913,-0.29417191711723134,0.06111771679108746,0.003420828176706111,0.7435662205004859,0.12617516725788006,0.1408475233955998,0.48444173485198716,-0.5349578154892537,-0.43347900640775816,-0.4126769456391369,0.5427197064206659,-0.8429848028322403,-0.3281910628140254,1.5073523513469276,-0.4417261042993861,1.2329387327105836,1.239183180946837,1.1139443284139297,2
Sami Ouaissa,19.0,MF,NEC Nijmegen,nl NED,33.0,1846.0,-1.4324935369914995,-1.0819607145312073,0.14760773860069876,-1.216556175571976,-0.49581812853516666,-1.1199417216632745,-0.086910896822962,-0.6746964548775974,0.5836714273921642,-0.12038733997203942,0.8779818771755531,-0.6144221829245455,-0.40542158303441667,-0.015099587221142538,0.2603386783662538,0.5304187597119633,0.6659474816120713,0.23473264021064993,1.5574644333661638,-0.7670537471426855,-1.0342457106522782,-0.3627512200578099,-0.6809900533747315,-0.8222770973013709,-0.9496055090147575,-0.8410594756547304,-0.7827718370188457,0.0,-1.0342457106522782,-0.4150636783084376,-0.29417191711723134,0.5986402003639847,0.4224722798231906,1.0082253837294723,1.3064865046065939,0.6961429317253779,-0.26516810749792996,0.8446702349830322,-0.43347900640775816,0.39336623934406484,0.4157828777112979,0.8347202459417281,0.11306582346946616,-0.04216370213557844,-0.4417261042993861,0.13858391700694883,0.13778432541976607,-0.988200280717802,1
Sem Scheperman,22.0,MF,Heracles Almelo,nl NED,23.0,1639.0,0.9383387897347394,-0.19045464598934572,-1.1526671722189403,-0.001181122500555459,-1.374916718273505,-0.5962522475957163,-0.7966832208771517,0.05997301821134207,-0.8277522061197964,-1.0769786359660838,-0.4256881828729955,-0.4587777204902572,-0.64178508994068,-0.7549793610571234,-0.9374636915817687,-0.6554604445109813,-1.0160848173050159,-0.3869916500770173,-0.06627508227090066,1.4774737757124046,1.1890489396015225,1.0479479690558953,1.4233305620084478,1.3449960344611667,1.2415894743904856,1.4290883463455377,1.4382778742551177,0.9226870278438684,1.1890489396015225,0.10442853719892987,1.058806503125919,0.9057959052627832,1.1767648927868626,-0.7561690377971045,-0.9417255665338133,-0.9697432932639565,1.3589865509268906,-0.5349578154892537,-0.43347900640775816,-0.5528583691144764,-1.0439906524464364,-0.8815527349879637,-0.9165335778586807,2.0238577025077626,2.263846284534354,-0.18411045172617435,-0.1816690222872195,0.09911589641930063,2
Sem Steijn,22.0,MF,Twente,nl NED,33.0,2762.0,-0.9855333442480261,0.04242589435823404,1.5291498313465655,0.05669388002665504,1.5021332117792385,0.5613771161325707,2.515587624709067,0.05997301821134207,0.02653051942691659,1.4207875257961433,0.4434251904927036,0.3573040555165515,-0.2052077889491113,0.06710927653841088,-0.39845262510515855,-0.06252084239950899,0.6659474816120713,0.8564569304983172,-0.06627508227090066,-1.1343400690644276,-1.0342457106522782,-0.7389376704881313,-1.0717924533744647,-0.7237646822212556,-0.6918178639082583,-1.3649397422701768,-0.6119218592285408,-1.537811713073114,-1.0342457106522782,0.1563777587496666,-0.1380590224737909,0.2914844954651863,-0.5832512041283722,-0.7561690377971045,0.5196122797074514,0.7754708472010605,0.10963681367702863,4.753616377987842,2.278070523036516,4.318446096653569,1.7486195791596642,1.5675109569004728,2.8586642270111913,-0.04216370213557844,-0.4417261042993861,1.569663291388625,1.5681724494808966,1.0414565832714562,0
Stije Resink,21.0,MF,Groningen,nl NED,26.0,2127.0,-0.28594347734520276,1.3327808883404577,-0.4212625348828934,1.3878189381524966,-0.256063967697438,0.9472535707086663,-0.086910896822962,0.05997301821134207,-0.2706112981545488,-0.3329631835262715,-0.4256881828729955,0.9125761917686069,0.6790698015943207,0.19042257217774103,0.14055844137145157,-0.26016737643666643,1.3387604011789063,0.5455947853544836,0.47497142294145417,2.0079984629326986,2.4314783029786464,0.5777149060179935,1.6638243466236682,1.9360705249418588,2.2727400548164827,1.60371510188402,2.292527763206642,1.2302493704584911,2.4314783029786464,0.8836668604599811,1.3710322924128,0.2914844954651863,1.51200605410405,-0.05041126918647376,0.06996986547936988,0.22017543887128238,1.2340515772019043,0.3847942181589369,0.018445915166287602,-0.027178031081953425,-0.4093065088995954,-0.6694291081314849,0.5543227097529577,2.0238577025077626,-0.4417261042993861,0.5735198052994193,0.5764366834651795,0.8964810929865092,2
Tika de Jonge,21.0,MF,Groningen,nl NED,21.0,1271.0,-1.1409977591153226,-0.19045464598934572,-0.908865626440258,-0.23268113260939746,-0.655654235760319,-0.12768798132474296,-0.5600924461924218,0.5497526669373017,0.1379587010199661,-0.9706907141889678,-0.2084098395315707,-0.6312486112958199,-0.5736567850088746,-0.5494572016582397,-0.39845262510515855,-0.6554604445109813,-0.6796783575215984,-1.0087159403646846,-1.1487680926956103,0.08994767067471246,-0.18416246202582498,0.10748184298009177,0.10061474662473507,-0.32971502190079416,-0.43403021880175907,0.11938767980692147,0.15690304082783113,-0.3075623426146228,-0.18416246202582498,-0.8046828399389632,0.27824202990871694,-0.16924906188301136,-0.5832512041283722,-1.2854873642550777,-0.4920831523057319,-0.7317595468369087,-0.7649080023978747,-0.5349578154892537,-0.43347900640775816,-0.6229490808521462,-0.853585409382384,-0.9008367010658254,-0.671390863256741,-0.04216370213557844,2.263846284534354,-0.7593482394678285,-0.7585922323252089,-0.6257615550054344,1
Yassin Oukili,23.0,MF,RKC Waalwijk,nl NED,32.0,2208.0,-0.30537652920361347,-0.08352639788609079,0.7977451940105184,-0.17480613008218696,-0.41590007492259046,-0.04500016962986533,-0.32350167150769193,0.05997301821134207,-0.530610388538331,0.995635838687679,-0.6429665262144203,0.18483316471098882,0.09928402288895728,0.3548402996968479,0.7394596263454628,-0.16134410941808772,-0.006865437954763554,0.23473264021064993,1.0162179281538088,1.1509970451153004,1.0582669013512989,0.4836682934104131,1.0024664389318119,0.26135946857989795,0.4682265390709881,1.778341857422502,0.5840279853035933,0.3075623426146228,1.0582669013512989,1.1953621897644016,1.3189946608649865,0.5986402003639847,0.7577134411403782,0.2142478940425128,0.744433486821492,0.061519607919917216,0.7343116823019595,0.6147322265709846,0.47037083674033336,0.603638374557074,0.09844080593787743,0.37190506007304713,0.7994654243548974,0.4743416490252569,2.263846284534354,0.6997915148036846,0.7051716146306815,-0.04585959386564638,2
Youri Regeer,20.0,MF,Twente,nl NED,19.0,1342.0,0.47194554513285814,0.10737004504671403,-0.17746098910421104,0.8090689128803915,0.3033624075905954,0.47868930443769303,-0.5600924461924218,-0.9195862792405773,-0.010612207770766583,0.4110522689135408,-0.4256881828729955,-0.00025754737302965177,-0.20937890965922182,-0.2617261784998028,-0.5781229805973619,-0.45781391047382386,-0.6796783575215984,-0.697853795220851,-0.06627508227090066,-0.5221961991948575,-0.7072906150267192,0.013435230372511429,-0.3803728226057059,-0.6252522671411402,-0.6918178639082583,-0.6664327201162482,-0.6119218592285408,0.6151246852292456,-0.7072906150267192,-0.6488351752867529,0.07009150371746302,-0.16924906188301136,0.1710414088352999,0.037808451889855085,-0.4920831523057319,-1.049071208739639,-0.6399730286728885,-0.7648958239013013,-0.8854039279818039,-0.7280851484586507,-0.02849602277149088,0.2369172975280152,-0.720419406177129,-0.5586690532964138,-0.4417261042993861,-0.6471067199084812,-0.6441611824003185,0.09911589641930063,1
Zico Buurmeester,22.0,MF,AZ Alkmaar,nl NED,27.0,1195.0,0.1804497672566813,-0.3833190934884681,-0.09619380717798358,-0.52205614524545,0.143526300365443,-0.5411270397991311,-0.086910896822962,-0.6746964548775974,-0.38203947974759833,-0.22667526174915545,0.6607035338341284,-0.5092570056040805,-0.5194322157774378,-0.42614390601890967,-0.7577933360895652,-0.26016737643666643,0.32954102182865386,-0.697853795220851,-1.1487680926956103,-0.4405770165455815,-0.5765085767764957,-0.45679783266539026,-0.47055799183641356,-0.5267398520610248,-0.43403021880175907,-0.5791193423470071,-0.270221903647931,-0.3075623426146228,-0.5765085767764957,-0.3111652352069641,-0.24213428556941785,-0.24603798810771096,-0.24801004281118458,-1.4619268064077353,-0.4920831523057319,-0.8110874623125913,-0.7649080023978747,0.15485620974688924,-0.43347900640775816,0.042912680655716205,-0.5362433376089636,-0.45730548127500614,-0.42624814865480126,-1.5916797556180844,-0.4417261042993861,-0.8715897590271755,-0.8730232822500993,-1.8580532224274842,1
Zidane Iqbal,21.0,MF,Utrecht,iq IRQ,18.0,1449.0,1.618495604779152,0.8053556645673474,-0.33999535295666594,0.63544390529876,0.143526300365443,0.6991901356240334,-0.5600924461924218,-0.4298066305146176,-0.6420385701313805,-0.0672433790834814,-0.4256881828729955,0.3110313774955469,0.22024652348216261,-0.6727704972975699,0.020778204376649324,-0.75428371152956,-0.343271897738181,-0.3869916500770173,-1.1487680926956103,-0.7262441558180476,-0.5765085767764957,0.013435230372511429,-0.5306814379902186,-1.6103764179422937,-1.8518622668875047,-0.6664327201162482,-0.4410718814382359,-1.537811713073114,-0.5765085767764957,0.23430159107577175,-0.9186234956909931,-1.3210829552535055,-1.0861129461041534,0.037808451889855085,-0.7169043594197727,-1.049071208739639,-0.6399730286728885,-0.5349578154892537,-0.8854039279818039,-0.7631305043274855,-0.5997117519636477,-1.0165404975329957,-0.6223623203363531,-0.04216370213557844,-0.4417261042993861,-0.4787444405694603,-0.47728256792651996,0.8239933478440357,1
